Symbol	Ensembl	Canonical	MANE
RP11-62C7.2	ENST00000657583	Y	N
RP11-265N7.2	ENST00000558255	Y	N
C15orf54	ENST00000625107	Y	N
RP11-462P6.1	ENST00000558245	Y	N
RP11-624L4.2	ENST00000654986	Y	N
RP11-27M9.1	ENST00000558818	Y	N
THBS1	ENST00000260356	Y	Y
THBS1-IT1	ENST00000478845	Y	N
THBS1-AS1	ENST00000616754	Y	N
FSIP1	ENST00000350221	Y	Y
RP11-37C7.1	ENST00000558616	Y	N
RP11-37C7.3	ENST00000564211	Y	N
GPR176	ENST00000561100	Y	Y
RP11-37C7.2	ENST00000559899	Y	N
GPR176-DT	ENST00000558675	Y	N
EIF2AK4	ENST00000263791	Y	Y
H3P38	ENST00000559984	Y	N
SRP14	ENST00000267884	Y	Y
SRP14-AS1	ENST00000655221	Y	N
RP11-521C20.2	ENST00000560376	Y	N
RP11-521C20.5	ENST00000616620	Y	N
BMF	ENST00000354670	Y	Y
BMF-AS1	ENST00000559022	Y	N
RP11-521C20.1	ENST00000559747	Y	N
BUB1B	ENST00000287598	Y	Y
BUB1B-PAK6	ENST00000559435	Y	N
RP11-133K1.11	ENST00000613987	Y	N
RP11-133K1.7	ENST00000568093	Y	N
PAK6	ENST00000560346	Y	N
RP11-133K1.8	ENST00000624274	Y	N
C15orf56	ENST00000623360	Y	N
RP11-133K1.9	ENST00000623564	Y	N
ANKRD63	ENST00000434396	Y	Y
RP11-133K1.12	ENST00000622487	Y	N
PLCB2	ENST00000260402	Y	Y
PLCB2-AS1	ENST00000559520	Y	N
RP11-133K1.1	ENST00000471253	Y	N
RP11-133K1.6	ENST00000559030	Y	N
INAFM2	ENST00000638170	Y	Y
RNA5SP392	ENST00000516905	Y	N
CCDC9B	ENST00000559313	Y	N
PHGR1	ENST00000448599	Y	Y
DISP2	ENST00000267889	Y	Y
RP11-64K12.4	ENST00000558421	Y	N
KNSTRN	ENST00000249776	Y	N
IVD	ENST00000487418	Y	Y
BAHD1	ENST00000416165	Y	Y
RP11-64K12.9	ENST00000558601	Y	N
RP11-64K12.8	ENST00000559730	Y	N
CHST14	ENST00000306243	Y	Y
RP11-64K12.1	ENST00000489027	Y	N
RP11-111A22.1	ENST00000561460	Y	N
CCDC32	ENST00000416810	Y	Y
RPUSD2	ENST00000315616	Y	Y
KNL1	ENST00000399668	Y	Y
CTD-2339L15.3	ENST00000559841	Y	N
RAD51-AS1	ENST00000526635	Y	N
RAD51	ENST00000267868	Y	Y
RMDN3	ENST00000338376	Y	Y
SUMO2P15	ENST00000604285	Y	N
GCHFR	ENST00000260447	Y	Y
DNAJC17	ENST00000220496	Y	Y
C15orf62	ENST00000344320	Y	Y
ZFYVE19	ENST00000355341	Y	Y
PPP1R14D	ENST00000299174	Y	Y
SPINT1-AS1	ENST00000565315	Y	N
SPINT1	ENST00000562057	Y	Y
RHOV	ENST00000220507	Y	Y
CTD-2129N1.1	ENST00000612411	Y	N
VPS18	ENST00000220509	Y	Y
RP11-540O11.1	ENST00000503052	Y	N
DLL4	ENST00000249749	Y	Y
ISCA1P4	ENST00000560114	Y	N
CHAC1	ENST00000617768	Y	Y
INO80	ENST00000648947	Y	Y
RP11-540O11.6	ENST00000561388	Y	N
RP11-540O11.7	ENST00000558101	Y	N
INO80-AS1	ENST00000558967	Y	N
RP11-540O11.8	ENST00000624853	Y	N
CYCSP2	ENST00000558168	Y	N
RP11-129I12.3	ENST00000635724	Y	N
CIBAR1P1	ENST00000528023	Y	N
EXD1	ENST00000458580	Y	Y
CHP1	ENST00000334660	Y	Y
OIP5-AS1	ENST00000501665	Y	N
RP11-16O9.3	ENST00000661438	Y	N
OIP5	ENST00000220514	Y	Y
NUSAP1	ENST00000559596	Y	Y
RP11-16O9.2	ENST00000559959	Y	N
NDUFAF1	ENST00000260361	Y	Y
RTF1	ENST00000389629	Y	N
ITPKA	ENST00000260386	Y	Y
LTK	ENST00000263800	Y	Y
RPAP1	ENST00000304330	Y	Y
ELOCP2	ENST00000566760	Y	N
TYRO3	ENST00000263798	Y	Y
RP11-380D11.2	ENST00000565259	Y	N
MGA	ENST00000219905	Y	N
RP11-107F6.4	ENST00000605661	Y	N
RP11-107F6.3	ENST00000607504	Y	N
MAPKBP1	ENST00000457542	Y	Y
RP11-23P13.4	ENST00000510176	Y	N
JMJD7	ENST00000397299	Y	Y
JMJD7-PLA2G4B	ENST00000382448	Y	N
PLA2G4B	ENST00000458483	Y	Y
SPTBN5	ENST00000320955	Y	Y
RNA5SP393	ENST00000363423	Y	N
RP11-23P13.6	ENST00000653607	Y	N
EHD4	ENST00000220325	Y	Y
CTD-2382E5.6	ENST00000622261	Y	N
EHD4-AS1	ENST00000564168	Y	N
PLA2G4E-AS1	ENST00000499478	Y	N
PLA2G4E	ENST00000399518	Y	N
CTD-2382E5.2	ENST00000552704	Y	N
PLA2G4D	ENST00000290472	Y	Y
PLA2G4F	ENST00000397272	Y	Y
VPS39	ENST00000318006	Y	Y
VPS39-DT	ENST00000563846	Y	N
TMEM87A	ENST00000389834	Y	Y
GANC	ENST00000318010	Y	N
BNIP3P5	ENST00000562290	Y	N
RP11-164J13.1	ENST00000495723	Y	N
CAPN3	ENST00000397163	Y	Y
ZNF106	ENST00000564754	Y	Y
SNAP23	ENST00000249647	Y	Y
RP11-265N6.1	ENST00000649053	Y	N
RP11-265N6.5	ENST00000650210	Y	N
LRRC57	ENST00000397130	Y	Y
HAUS2	ENST00000260372	Y	Y
RP11-265N6.2	ENST00000561902	Y	N
MYL12BP1	ENST00000569826	Y	N
STARD9	ENST00000290607	Y	Y
EIF4EBP2P2	ENST00000563883	Y	N
CDAN1	ENST00000356231	Y	Y
CTD-2036P10.5	ENST00000615831	Y	N
CTD-2036P10.6	ENST00000617465	Y	N
TTBK2	ENST00000267890	Y	Y
CTD-2036P10.3	ENST00000567456	Y	N
CTD-2036P10.7	ENST00000664583	Y	N
KRT8P50	ENST00000562022	Y	N
FDPSP4	ENST00000534629	Y	N
UBR1	ENST00000290650	Y	Y
RP11-473C18.6	ENST00000570199	Y	N
ENSG00000281269	ENST00000625906	Y	N
RPS3AP47	ENST00000487100	Y	N
SPCS2P1	ENST00000561636	Y	N
TMEM62	ENST00000260403	Y	Y
RP11-473C18.7	ENST00000563128	Y	N
RP11-473C18.3	ENST00000565685	Y	N
CCNDBP1	ENST00000300213	Y	Y
EPB42	ENST00000441366	Y	Y
TGM5	ENST00000220420	Y	Y
ATP5PDP1	ENST00000567898	Y	N
TGM7	ENST00000452443	Y	Y
RP11-402F9.3	ENST00000564058	Y	N
LCMT2	ENST00000305641	Y	Y
ADAL	ENST00000562188	Y	Y
ZSCAN29	ENST00000684362	Y	Y
TUBGCP4	ENST00000564079	Y	Y
TP53BP1	ENST00000382044	Y	Y
MAP1A	ENST00000300231	Y	Y
PPIP5K1	ENST00000396923	Y	N
CKMT1B	ENST00000441322	Y	Y
STRC	ENST00000450892	Y	Y
RP11-315A19.1	ENST00000643290	Y	N
CATSPER2	ENST00000396879	Y	Y
AC011330.13	ENST00000621680	Y	N
PDIA3P2	ENST00000428073	Y	N
AC011330.5	ENST00000510070	Y	N
CKMT1A	ENST00000413453	Y	Y
STRCP1	ENST00000509801	Y	N
CATSPER2P1	ENST00000439564	Y	N
PDIA3	ENST00000300289	Y	Y
RP11-296A16.1	ENST00000417761	Y	N
ELL3	ENST00000319359	Y	Y
SERF2	ENST00000249786	Y	Y
SERINC4	ENST00000319327	Y	Y
HYPK	ENST00000442995	Y	Y
MFAP1	ENST00000267812	Y	Y
WDR76	ENST00000263795	Y	Y
FRMD5	ENST00000417257	Y	Y
PIN4P1	ENST00000451079	Y	N
ACTBP7	ENST00000418351	Y	N
GAPDHP55	ENST00000423136	Y	N
GOLM2	ENST00000299957	Y	Y
GAPDHP43	ENST00000508195	Y	N
RP11-616K22.2	ENST00000559034	Y	N
RP11-516C1.1	ENST00000558047	Y	N
CTDSPL2	ENST00000260327	Y	Y
HNRNPMP1	ENST00000560685	Y	N
CTD-2329K10.1	ENST00000561324	Y	N
EIF3J-DT	ENST00000560750	Y	N
EIF3J	ENST00000261868	Y	Y
RP11-151N17.1	ENST00000558006	Y	N
SPG11	ENST00000261866	Y	Y
PATL2	ENST00000682850	Y	Y
B2M	ENST00000648006	Y	Y
TRIM69	ENST00000329464	Y	Y
CTD-2008A1.3	ENST00000611946	Y	N
CTD-2008A1.1	ENST00000558419	Y	N
SORD2P	ENST00000558556	Y	N
CTD-2014N11.1	ENST00000558917	Y	N
CTD-2014N11.2	ENST00000561335	Y	N
TERB2	ENST00000340827	Y	Y
CTD-2014N11.3	ENST00000559765	Y	N
SORD	ENST00000267814	Y	Y
RP11-109D20.1	ENST00000560324	Y	N
RP11-109D20.2	ENST00000560967	Y	N
DUOX2	ENST00000389039	Y	Y
DUOXA2	ENST00000323030	Y	Y
DUOXA1	ENST00000560572	Y	Y
DUOX1	ENST00000389037	Y	Y
CTD-2651B20.1	ENST00000558039	Y	N
SHF	ENST00000290894	Y	N
RP11-519G16.2	ENST00000560034	Y	N
CTD-2651B20.7	ENST00000568314	Y	N
CTD-2651B20.6	ENST00000563103	Y	N
CTD-2651B20.8	ENST00000623237	Y	N
H3P39	ENST00000559063	Y	N
CTD-2651B20.3	ENST00000663463	Y	N
SLC28A2	ENST00000347644	Y	Y
CTD-2651B20.9	ENST00000649758	Y	N
CTD-2651B20.5	ENST00000560007	Y	N
CTD-2651B20.4	ENST00000560646	Y	N
GATM	ENST00000396659	Y	Y
GATM-AS1	ENST00000617932	Y	N
SPATA5L1	ENST00000305560	Y	Y
C15orf48	ENST00000396650	Y	Y
RP11-519G16.5	ENST00000559553	Y	N
RP11-519G16.3	ENST00000560647	Y	N
SLC30A4	ENST00000261867	Y	Y
HMGN2P46	ENST00000598619	Y	N
RP11-96O20.2	ENST00000557965	Y	N
DPPA5P2	ENST00000561451	Y	N
RP11-96O20.5	ENST00000619041	Y	N
RP11-96O20.4	ENST00000564080	Y	N
BLOC1S6	ENST00000220531	Y	Y
SQOR	ENST00000260324	Y	Y
CTD-2306A12.1	ENST00000618734	Y	N
RP11-718O11.1	ENST00000559600	Y	N
RP11-315O8.1	ENST00000559623	Y	N
RP11-640I2.3	ENST00000669454	Y	N
MTND5P40	ENST00000559945	Y	N
RP11-640I2.2	ENST00000647643	Y	N
RP11-6L16.1	ENST00000661853	Y	N
RP11-627D16.1	ENST00000559148	Y	N
RP11-627D16.2	ENST00000560476	Y	N
RP11-90J19.1	ENST00000640911	Y	N
RP11-408J6.1	ENST00000561254	Y	N
CTD-2050N2.1	ENST00000559799	Y	N
RP11-142J21.1	ENST00000561174	Y	N
RP11-142J21.2	ENST00000558258	Y	N
RP11-552E10.1	ENST00000558185	Y	N
SEMA6D	ENST00000536845	Y	Y
CTD-2270N23.1	ENST00000497325	Y	N
LINC01491	ENST00000653152	Y	N
RP11-208K4.1	ENST00000662551	Y	N
CTD-2007H18.1	ENST00000558370	Y	N
CTD-2007H18.2	ENST00000657831	Y	N
SLC24A5	ENST00000341459	Y	Y
MYEF2	ENST00000324324	Y	Y
RP11-605F22.2	ENST00000560339	Y	N
CTXN2	ENST00000417307	Y	Y
RP11-605F22.1	ENST00000559875	Y	N
SLC12A1	ENST00000380993	Y	Y
RP11-154J22.1	ENST00000560323	Y	N
DUT	ENST00000331200	Y	Y
FBN1	ENST00000316623	Y	Y
CTD-3247H4.3	ENST00000653789	Y	N
CTD-3247H4.2	ENST00000614738	Y	N
RP11-227D13.1	ENST00000558061	Y	N
RP11-227D13.5	ENST00000616350	Y	N
RP11-227D13.2	ENST00000559987	Y	N
RP11-227D13.4	ENST00000559165	Y	N
CEP152	ENST00000380950	Y	Y
RP11-485O10.2	ENST00000558304	Y	N
RP11-485O10.3	ENST00000560237	Y	N
SHC4	ENST00000332408	Y	Y
EID1	ENST00000530028	Y	Y
RP11-138E16.1	ENST00000559620	Y	N
KRT8P24	ENST00000560290	Y	N
SECISBP2L	ENST00000559471	Y	Y
RP11-325E5.1	ENST00000557910	Y	N
COPS2	ENST00000388901	Y	Y
NDUFAF4P1	ENST00000559425	Y	N
GALK2	ENST00000560031	Y	Y
RP11-325E5.4	ENST00000560630	Y	N
FAM227B	ENST00000299338	Y	Y
RP11-295H24.4	ENST00000617563	Y	N
RP11-295H24.5	ENST00000619930	Y	N
RP11-295H24.3	ENST00000560489	Y	N
FGF7	ENST00000267843	Y	Y
DTWD1	ENST00000403028	Y	Y
CTD-2647E9.1	ENST00000558657	Y	N
ATP8B4	ENST00000284509	Y	Y
CTD-2647E9.3	ENST00000666846	Y	N
RNA5SP394	ENST00000364216	Y	N
SLC27A2	ENST00000267842	Y	Y
HDC	ENST00000267845	Y	Y
GABPB1	ENST00000380877	Y	Y
GABPB1-IT1	ENST00000615671	Y	N
GABPB1-AS1	ENST00000499624	Y	N
CTD-3110H11.1	ENST00000558372	Y	N
AHCYP7	ENST00000560847	Y	N
USP8	ENST00000307179	Y	Y
RNA5SP395	ENST00000516567	Y	N
RP11-562A8.1	ENST00000495139	Y	N
USP50	ENST00000532404	Y	Y
TRPM7	ENST00000646667	Y	Y
RP11-120K9.2	ENST00000558237	Y	N
RP11-120K9.3	ENST00000676296	Y	N
SPPL2A	ENST00000261854	Y	Y
RP11-507J18.5	ENST00000624738	Y	N
RP11-507J18.2	ENST00000558317	Y	N
RPL32P30	ENST00000470304	Y	N
CTD-2378E12.1	ENST00000613161	Y	N
AP4E1	ENST00000261842	Y	Y
DCAF13P3	ENST00000561147	Y	N
MIR4713HG	ENST00000559909	Y	N
TNFAIP8L3	ENST00000637513	Y	Y
RP11-394B5.2	ENST00000558938	Y	N
CYP19A1	ENST00000396402	Y	Y
RP11-108K3.3	ENST00000560011	Y	N
RP11-108K3.2	ENST00000559672	Y	N
GLDN	ENST00000335449	Y	Y
RP11-108K3.5	ENST00000605745	Y	N
RP11-108K3.4	ENST00000558785	Y	N
RP11-707P17.1	ENST00000561007	Y	N
DMXL2	ENST00000560891	Y	Y
RP11-707P17.2	ENST00000661767	Y	N
SCG3	ENST00000220478	Y	Y
RP11-313P18.2	ENST00000559918	Y	N
RP11-313P18.1	ENST00000557891	Y	N
LYSMD2	ENST00000267838	Y	Y
TMOD2	ENST00000249700	Y	Y
CTD-2308G16.1	ENST00000558994	Y	N
TMOD3	ENST00000308580	Y	Y
RP11-56B16.6	ENST00000621102	Y	N
RP11-56B16.1	ENST00000560291	Y	N
RP11-56B16.5	ENST00000558142	Y	N
RP11-56B16.4	ENST00000559302	Y	N
RP11-56B16.2	ENST00000557871	Y	N
LEO1	ENST00000299601	Y	Y
MAPK6-DT	ENST00000561318	Y	N
CTD-2650P22.2	ENST00000612566	Y	N
MAPK6	ENST00000261845	Y	Y
RP11-430B1.1	ENST00000561207	Y	N
CTD-2184D3.5	ENST00000558607	Y	N
CTD-2184D3.3	ENST00000558343	Y	N
CTD-2184D3.1	ENST00000486386	Y	N
BCL2L10	ENST00000260442	Y	Y
GNB5	ENST00000261837	Y	Y
CTD-2184D3.6	ENST00000559825	Y	N
CTD-2184D3.7	ENST00000557898	Y	N
CERNA1	ENST00000654724	Y	N
MYO5C	ENST00000261839	Y	Y
MYO5A	ENST00000399233	Y	Y
EEF1B2P1	ENST00000567221	Y	N
ARPP19	ENST00000249822	Y	Y
RP11-23N2.4	ENST00000562062	Y	N
FAM214A	ENST00000619572	Y	Y
RP11-519C12.1	ENST00000566282	Y	N
RP11-519C12.2	ENST00000653440	Y	N
ONECUT1	ENST00000305901	Y	Y
RP11-209K10.2	ENST00000654059	Y	N
RPSAP55	ENST00000477347	Y	N
EEF1A1P22	ENST00000559385	Y	N
LINC02490	ENST00000559915	Y	N
RP11-80G8.1	ENST00000662193	Y	N
WDR72	ENST00000360509	Y	Y
RP11-643A5.1	ENST00000561168	Y	N
RP11-643A5.3	ENST00000624468	Y	N
RP11-643A5.2	ENST00000657340	Y	N
UNC13C	ENST00000260323	Y	Y
RP11-390M11.1	ENST00000558038	Y	N
HNRNPA1P74	ENST00000560782	Y	N
RP11-548M13.1	ENST00000653058	Y	N
RP11-547D13.1	ENST00000623483	Y	N
RSL24D1	ENST00000260443	Y	Y
RAB27A	ENST00000336787	Y	Y
RP11-139H15.5	ENST00000611214	Y	N
PIGBOS1	ENST00000436697	Y	Y
PIGB	ENST00000164305	Y	Y
RP11-139H15.7	ENST00000616335	Y	N
RP11-139H15.6	ENST00000618841	Y	N
CCPG1	ENST00000442196	Y	Y
DNAAF4-CCPG1	ENST00000565113	Y	N
C15orf65	ENST00000569691	Y	Y
DNAAF4	ENST00000321149	Y	Y
RP11-178D12.2	ENST00000562625	Y	N
PYGO1	ENST00000563719	Y	Y
RP11-420M1.3	ENST00000647935	Y	N
PRTG	ENST00000389286	Y	Y
RP11-420M1.2	ENST00000561155	Y	N
RP11-291H24.1	ENST00000557862	Y	N
NEDD4	ENST00000435532	Y	Y
CNOT6LP1	ENST00000559681	Y	N
CD24P2	ENST00000565486	Y	N
RFX7	ENST00000559447	Y	Y
RP11-5N19.3	ENST00000565846	Y	N
RP11-844G16.3	ENST00000610993	Y	N
HMGB1P33	ENST00000563485	Y	N
TEX9	ENST00000352903	Y	N
RP11-48G14.2	ENST00000564401	Y	N
RP11-48G14.1	ENST00000561934	Y	N
MNS1	ENST00000260453	Y	Y
RP11-48G14.3	ENST00000612282	Y	N
RP11-1129I3.1	ENST00000562300	Y	N
ZNF280D	ENST00000267807	Y	Y
RP11-566D24.2	ENST00000559000	Y	N
RP11-31H5.3	ENST00000614966	Y	N
RP11-31H5.2	ENST00000625170	Y	N
RP11-323F24.5	ENST00000648603	Y	N
RP11-31H5.1	ENST00000569307	Y	N
RP11-323F24.3	ENST00000621974	Y	N
RP11-323F24.4	ENST00000611856	Y	N
TCF12	ENST00000333725	Y	Y
HNRNPA3P11	ENST00000564298	Y	N
LINC00926	ENST00000501726	Y	N
LINC01413	ENST00000564843	Y	N
NDUFB10P1	ENST00000567319	Y	N
CGNL1	ENST00000281282	Y	Y
CTD-2515H24.3	ENST00000563031	Y	N
CTD-2515H24.4	ENST00000566990	Y	N
CTD-2515H24.2	ENST00000621477	Y	N
CTD-2515H24.1	ENST00000485045	Y	N
MYZAP	ENST00000267853	Y	Y
GCOM1	ENST00000587652	Y	N
POLR2M	ENST00000299638	Y	Y
RP11-344A16.2	ENST00000567865	Y	N
ALDH1A2	ENST00000249750	Y	Y
RP11-86K22.1	ENST00000558410	Y	N
RP11-86K22.2	ENST00000621880	Y	N
CTD-2330J20.2	ENST00000559684	Y	N
AQP9	ENST00000219919	Y	Y
MTCO3P23	ENST00000561363	Y	N
MTND3P12	ENST00000559068	Y	N
RP11-925D8.3	ENST00000559334	Y	N
MTND5P32	ENST00000560711	Y	N
MTCYBP23	ENST00000558717	Y	N
RP11-925D8.1	ENST00000486795	Y	N
LIPC	ENST00000299022	Y	Y
LIPC-AS1	ENST00000561083	Y	N
RP11-355N15.3	ENST00000613737	Y	N
RP11-355N15.2	ENST00000615568	Y	N
RP11-50C13.2	ENST00000561202	Y	N
RP11-50C13.1	ENST00000560594	Y	N
ADAM10	ENST00000260408	Y	Y
HMGB1P51	ENST00000605166	Y	N
RP11-123C21.1	ENST00000331871	Y	N
HSP90AB4P	ENST00000631455	Y	N
RP11-123C21.3	ENST00000620775	Y	N
RP11-30K9.8	ENST00000671030	Y	N
RP11-30K9.7	ENST00000560431	Y	N
RP11-30K9.6	ENST00000500929	Y	N
MINDY2	ENST00000559228	Y	Y
RP11-30K9.4	ENST00000560378	Y	N
RP11-30K9.5	ENST00000558042	Y	N
ZNF444P1	ENST00000559497	Y	N
RP11-30K9.1	ENST00000465295	Y	N
SLTM	ENST00000380516	Y	Y
AC025918.2	ENST00000452467	Y	N
RP11-313H3.1	ENST00000558683	Y	N
RNF111	ENST00000348370	Y	Y
RP11-59H7.1	ENST00000467293	Y	N
CCNB2	ENST00000288207	Y	Y
RP11-59H7.4	ENST00000619686	Y	N
RP11-59H7.3	ENST00000559026	Y	N
MYO1E	ENST00000288235	Y	Y
LDHAL6B	ENST00000307144	Y	Y
RP11-429D19.1	ENST00000560248	Y	N
RP11-356M20.3	ENST00000558749	Y	N
NSA2P4	ENST00000560515	Y	N
RP11-356M20.1	ENST00000557949	Y	N
FAM81A	ENST00000288228	Y	Y
RP11-112N19.1	ENST00000463506	Y	N
RP11-112N19.2	ENST00000472975	Y	N
RNA5SP396	ENST00000364834	Y	N
GCNT3	ENST00000396065	Y	Y
GTF2A2	ENST00000396060	Y	Y
AC092755.4	ENST00000441746	Y	N
BNIP2	ENST00000607373	Y	Y
PIGHP1	ENST00000558833	Y	N
RP11-361D15.2	ENST00000560199	Y	N
RPS3AP6	ENST00000484430	Y	N
RP11-568G20.3	ENST00000668662	Y	N
RP11-568G20.2	ENST00000558620	Y	N
NMNAT1P5	ENST00000559657	Y	N
FOXB1	ENST00000396057	Y	Y
MESTP2	ENST00000559787	Y	N
RP11-82L7.4	ENST00000560503	Y	N
RP11-92C13.1	ENST00000662300	Y	N
ANXA2	ENST00000451270	Y	Y
RP11-745A24.1	ENST00000475062	Y	N
RP11-745A24.2	ENST00000477729	Y	N
RP11-745A24.3	ENST00000620477	Y	N
ICE2	ENST00000261520	Y	Y
RORA-AS1	ENST00000559824	Y	N
RORA	ENST00000335670	Y	Y
CTD-2501E16.2	ENST00000560280	Y	N
CYCSP38	ENST00000559840	Y	N
RP11-219B17.3	ENST00000620208	Y	N
RP11-219B17.4	ENST00000659704	Y	N
RP11-219B17.5	ENST00000667845	Y	N
RORA-AS2	ENST00000663342	Y	N
RNA5SP397	ENST00000391323	Y	N
RP11-554D20.1	ENST00000671250	Y	N
RP11-554D20.2	ENST00000616822	Y	N
RP11-39M21.1	ENST00000560876	Y	N
RP11-39M21.2	ENST00000558572	Y	N
CTD-2026J24.1	ENST00000616204	Y	N
RP11-507B12.2	ENST00000559783	Y	N
RP11-259A24.1	ENST00000561182	Y	N
RP11-507B12.1	ENST00000559590	Y	N
RP11-162I7.2	ENST00000604770	Y	N
LINC02349	ENST00000662940	Y	N
RP11-16B9.1	ENST00000642740	Y	N
VPS13C	ENST00000644861	Y	Y
RP11-16B9.3	ENST00000650148	Y	N
RP11-643M14.1	ENST00000558368	Y	N
C2CD4A	ENST00000355522	Y	Y
NPM1P47	ENST00000560843	Y	N
C2CD4B	ENST00000380392	Y	Y
RP11-299H22.1	ENST00000657134	Y	N
RP11-1O10.1	ENST00000565136	Y	N
RP11-299H22.3	ENST00000562306	Y	N
GOLGA2P11	ENST00000562660	Y	N
RP11-299H22.4	ENST00000566935	Y	N
RP11-299H22.6	ENST00000561701	Y	N
RP11-299H22.7	ENST00000569913	Y	N
HMGN1P26	ENST00000558737	Y	N
RP11-435J9.2	ENST00000611703	Y	N
TLN2	ENST00000561311	Y	N
MGC15885	ENST00000558940	Y	N
RP11-625H11.2	ENST00000559589	Y	N
RP11-1069G10.1	ENST00000557994	Y	N
RP11-1069G10.2	ENST00000557900	Y	N
RP11-244F12.1	ENST00000560358	Y	N
TPM1	ENST00000403994	Y	Y
TPM1-AS	ENST00000561241	Y	N
RP11-244F12.2	ENST00000558905	Y	N
RP11-69G7.1	ENST00000665500	Y	N
LACTB	ENST00000261893	Y	Y
RPS27L	ENST00000330964	Y	Y
RAB8B	ENST00000321437	Y	Y
APH1B	ENST00000261879	Y	Y
CA12	ENST00000178638	Y	Y
LINC02568	ENST00000559821	Y	N
AC007950.1	ENST00000560465	Y	N
AC007950.2	ENST00000615045	Y	N
USP3	ENST00000380324	Y	Y
USP3-AS1	ENST00000649220	Y	N
FBXL22	ENST00000638704	Y	Y
HERC1	ENST00000443617	Y	Y
RP11-317G6.1	ENST00000559303	Y	N
RP11-111E14.2	ENST00000618167	Y	N
DAPK2	ENST00000261891	Y	N
RP11-111E14.1	ENST00000558050	Y	N
CIAO2A	ENST00000300030	Y	Y
SNX1	ENST00000559844	Y	Y
SNX22	ENST00000325881	Y	Y
PPIB	ENST00000300026	Y	Y
CSNK1G1	ENST00000303052	Y	Y
CTD-2116N17.1	ENST00000634318	Y	N
PCLAF	ENST00000300035	Y	Y
TRIP4	ENST00000261884	Y	Y
RP11-702L15.4	ENST00000558443	Y	N
ZNF609	ENST00000326648	Y	N
GAPDHP61	ENST00000507324	Y	N
RP11-330L19.1	ENST00000483963	Y	N
RP11-330L19.2	ENST00000492168	Y	N
OAZ2	ENST00000326005	Y	N
AC100830.4	ENST00000583044	Y	N
AC100830.5	ENST00000581636	Y	N
AC100830.3	ENST00000560387	Y	N
RBPMS2	ENST00000300069	Y	Y
PIF1	ENST00000559239	Y	Y
PLEKHO2	ENST00000323544	Y	Y
AC069368.3	ENST00000437723	Y	N
CTD-2017F17.3	ENST00000665850	Y	N
ANKDD1A	ENST00000319580	Y	Y
CTD-2017F17.1	ENST00000618824	Y	N
CTD-2017F17.2	ENST00000619654	Y	N
SPG21	ENST00000204566	Y	Y
MTFMT	ENST00000220058	Y	Y
RP11-325L12.5	ENST00000604244	Y	N
SLC51B	ENST00000334287	Y	Y
RP11-325L12.6	ENST00000612943	Y	N
RASL12	ENST00000220062	Y	Y
KBTBD13	ENST00000432196	Y	Y
RP11-325L12.7	ENST00000619781	Y	N
UBAP1L	ENST00000559089	Y	Y
RP11-325L12.3	ENST00000560906	Y	N
PDCD7	ENST00000204549	Y	Y
CLPX	ENST00000300107	Y	Y
CILP	ENST00000261883	Y	Y
RP11-628M2.1	ENST00000625124	Y	N
PARP16	ENST00000649807	Y	Y
RP11-349G13.2	ENST00000559536	Y	N
IGDCC3	ENST00000327987	Y	Y
IGDCC4	ENST00000352385	Y	Y
DPP8	ENST00000300141	Y	Y
RP11-349G13.3	ENST00000605455	Y	N
RP11-349G13.1	ENST00000560250	Y	N
HACD3	ENST00000261875	Y	Y
INTS14	ENST00000313182	Y	N
SLC24A1	ENST00000261892	Y	Y
RP11-16E23.5	ENST00000613686	Y	N
DENND4A	ENST00000443035	Y	Y
RP11-16E23.3	ENST00000567396	Y	N
RP11-16E23.4	ENST00000567680	Y	N
HNRNPA1P44	ENST00000503999	Y	N
RAB11A	ENST00000261890	Y	Y
MEGF11	ENST00000395614	Y	Y
DIS3L-AS1	ENST00000564269	Y	N
DIS3L	ENST00000319212	Y	Y
RP11-352G18.2	ENST00000565993	Y	N
TIPIN	ENST00000261881	Y	Y
RPL9P25	ENST00000489563	Y	N
MAP2K1	ENST00000307102	Y	Y
ATP5MFP6	ENST00000565203	Y	N
RPL35AP32	ENST00000469688	Y	N
CTD-3185P2.1	ENST00000565387	Y	N
SNAPC5	ENST00000316634	Y	Y
RPL4	ENST00000307961	Y	Y
ZWILCH	ENST00000307897	Y	Y
LCTL	ENST00000341509	Y	N
LINC01169	ENST00000558797	Y	N
SMAD6	ENST00000288840	Y	Y
RP11-321F6.2	ENST00000612806	Y	N
RP11-622C24.1	ENST00000604293	Y	N
RP11-622C24.2	ENST00000617013	Y	N
RP11-798K3.4	ENST00000559904	Y	N
LINC02206	ENST00000558436	Y	N
RP11-798K3.2	ENST00000558071	Y	N
HMGN2P47	ENST00000559378	Y	N
SMAD3	ENST00000327367	Y	Y
RP11-342M21.2	ENST00000558463	Y	N
AAGAB	ENST00000261880	Y	Y
RPS24P16	ENST00000497294	Y	N
IQCH	ENST00000335894	Y	Y
IQCH-AS1	ENST00000669759	Y	N
C15orf61	ENST00000342683	Y	Y
MAP2K5-DT	ENST00000604760	Y	N
MAP2K5	ENST00000178640	Y	Y
HNRNPA1P5	ENST00000558213	Y	N
SKOR1	ENST00000380035	Y	Y
RP11-34F13.3	ENST00000558889	Y	N
RP11-34F13.2	ENST00000502156	Y	N
RP11-282M16.1	ENST00000567857	Y	N
